,HYBAS_ID,wavelength_1e3,norm_power_1e3,wavelength_1e2,norm_power_1e2,wavelength_1e1,norm_power_1e1,wavelength_1e0,norm_power_1e0
16,2100212440,1333.3333333333333,9.406385194676288,133.33333333333334,36.14830509355681,44.44444444444444,222.11988201966716,4.444444444444445,18.495281085802525
17,3100825160,1333.3333333333333,3.4926156969559536,133.33333333333334,29.810385091269335,23.999999999999996,400.6035063050906,9.473684210526315,6.049546735218345
18,3100840590,1333.3333333333333,1.741955754269127,133.33333333333334,211.8476107211608,44.44444444444444,1182.8693477954198,3.428571428571429,88.29112187763963
19,8100090220,1333.3333333333333,2.298734045070201,133.33333333333334,59.34630582625001,23.999999999999996,2945.758045101776,4.444444444444445,1824.823336442028
20,3100278480,1333.3333333333333,1.9508955737766807,133.33333333333334,33.801645878429674,64.61538461538461,393.1438076940412,4.444444444444445,48.01510544253358
21,3100403650,1333.3333333333333,1.991442370516137,133.33333333333334,102.80839828822336,23.999999999999996,257.0296217783855,7.466666666666667,228.93434988757284
22,3100345660,1333.3333333333333,3.5116706352084353,133.33333333333334,36.45841891933077,23.999999999999996,220.5996947059297,9.473684210526315,8.241613110215603
23,3100332220,1333.3333333333333,6.14163807751303,133.33333333333334,45.13683654121893,23.999999999999996,278.8585407386884,3.428571428571429,39.420536051552304
24,3100065070,1333.3333333333333,3.3449853907568583,133.33333333333334,146.17918979216498,23.999999999999996,567.6048533878997,4.444444444444445,39.9515571688287
25,3100783470,1333.3333333333333,12.597372455940707,133.33333333333334,16.321675552273412,23.999999999999996,222.1583868081409,4.444444444444445,101.04540544282955
26,3100873020,1333.3333333333333,3.864943531449921,133.33333333333334,100.99571423515191,44.44444444444444,176.21571007807373,4.444444444444445,16.225592372509915
27,3100055320,1333.3333333333333,5.377209137762751,342.85714285714283,36.27646643885453,23.999999999999996,215.85593151198773,4.444444444444445,31.177010538792157
28,3100140250,1333.3333333333333,8.979228117046416,133.33333333333334,62.50577360012797,34.285714285714285,256.43558750750407,3.428571428571429,385.235661344559
29,3100047980,1333.3333333333333,1.4479182840533782,133.33333333333334,60.5871211576344,64.61538461538461,123.32777713526782,4.444444444444445,27.469436158616283
30,8100442480,1333.3333333333333,10.89261545442514,133.33333333333334,42.88323629393276,34.285714285714285,252.16183324658016,4.444444444444445,13.330068785379732
31,3100312420,1333.3333333333333,2.07014554480868,133.33333333333334,78.45459321424562,23.999999999999996,415.90218262338595,3.428571428571429,87.58712751110498
32,3100385320,1333.3333333333333,1.4787391104866345,133.33333333333334,208.24672027080513,54.54545454545455,581.9717666113255,3.428571428571429,17.015011525954797
33,2101057090,1333.3333333333333,2.6776960421981184,133.33333333333334,161.76401643729116,23.999999999999996,394.83594495789526,4.444444444444445,11.487339309099053
34,3100854100,1333.3333333333333,5.286353095825844,342.85714285714283,44.416732903474994,23.999999999999996,150.99261896327744,4.444444444444445,164.49350569463047
35,3100106500,1333.3333333333333,9.411589905782542,133.33333333333334,18.34189204878678,23.999999999999996,139.27860802431633,4.444444444444445,83.38174579642295
36,8100196120,1333.3333333333333,24.680450203998323,133.33333333333334,38.74575868427746,23.999999999999996,243.512045148894,4.444444444444445,422.72532838036886
37,2100204180,2400.0,20.308336314111873,133.33333333333334,13.009707183150244,44.44444444444444,28.264929211395323,3.428571428571429,923.4826318804671
38,3100265900,1333.3333333333333,2.800912374314297,133.33333333333334,22.124014650748524,23.999999999999996,3366.3223573576633,4.444444444444445,380.28977169799725
39,3100309950,1333.3333333333333,3.1060568288330446,133.33333333333334,28.703993857546756,34.285714285714285,336.3084454583742,3.428571428571429,57.93763793813437
40,8100252990,1333.3333333333333,0.520910152513692,133.33333333333334,157.06475802498403,34.285714285714285,310.09629880332795,3.428571428571429,15.818754251691804
41,2101048260,1333.3333333333333,13.521155174472248,133.33333333333334,42.422002675161536,34.285714285714285,449.8818580829859,4.444444444444445,96.93259540816662
42,3100132530,1333.3333333333333,8.026353004680194,133.33333333333334,29.274795567234623,23.999999999999996,614.4651637082629,4.444444444444445,253.78925346191056
43,3100088480,1333.3333333333333,3.690186702978717,240.0,108.94562036234272,44.44444444444444,120.03522975296683,4.444444444444445,29.75168801128043
44,3100053120,1333.3333333333333,2.710732417903277,133.33333333333334,31.140231757777634,23.999999999999996,1388.006388175177,4.444444444444445,952.0536584247608
45,2100212460,2400.0,8.304785651429707,133.33333333333334,38.00554388066522,23.999999999999996,343.84461997493236,4.444444444444445,85.0883278382371
46,3100853820,1333.3333333333333,5.539976049310427,133.33333333333334,33.15600662998018,23.999999999999996,584.9064344438021,4.444444444444445,52.38396887963174
47,3100147640,1333.3333333333333,1.591962719539983,133.33333333333334,45.36763639606472,34.285714285714285,242.81674020139067,4.444444444444445,19.08010547832749
48,3100125090,1333.3333333333333,36.696237676146666,133.33333333333334,47.12250896448129,23.999999999999996,2546.3747747900843,6.461538461538462,54.87619749149444
49,3100399000,1333.3333333333333,0.8539487307841718,133.33333333333334,227.97750656079106,64.61538461538461,535.7938506280941,3.428571428571429,27.93977928535828
50,3100744620,1333.3333333333333,0.5710587115737182,133.33333333333334,353.8064915525515,23.999999999999996,20531.400606507934,3.428571428571429,468.9816629744068
51,3100382760,1333.3333333333333,3.6036592833976577,133.33333333333334,36.74357462812343,44.44444444444444,153.48379850144156,4.444444444444445,19.288963818165374
52,3100175110,1333.3333333333333,6.705798564328506,133.33333333333334,61.52187838255603,34.285714285714285,264.42096229676997,4.444444444444445,84.56967878120176
53,3100066530,1333.3333333333333,1.531680474258493,133.33333333333334,46.10597715616861,23.999999999999996,25973.453877537882,3.428571428571429,411.0498839497838
54,3100223260,1333.3333333333333,10.369666558885584,133.33333333333334,27.800387900056364,34.285714285714285,645.7610712179593,3.428571428571429,111.77233283379125
55,3100406600,1333.3333333333333,4.1488215722833,133.33333333333334,231.03211393330096,84.70588235294117,393.2501897833289,9.473684210526315,6.514465809233346
56,8100083730,1333.3333333333333,1.8192990221715752,133.33333333333334,200.6748921460684,23.999999999999996,3276.0812028549576,4.444444444444445,8020.135777252537
57,3100179160,1333.3333333333333,9.201398677120174,133.33333333333334,24.216820084599814,34.285714285714285,728.5997754240586,4.444444444444445,164.37428598611345
58,8100161000,1333.3333333333333,5.057615491367566,133.33333333333334,47.588308049493186,23.999999999999996,470.3402469463871,3.428571428571429,2012.9305473220522
59,3100756310,1333.3333333333333,3.033940717179885,133.33333333333334,76.75389388913071,13.333333333333332,1102.7139790887993,3.428571428571429,22060.772175599996
60,3100420400,1333.3333333333333,6.038348021934553,133.33333333333334,75.44368905938818,34.285714285714285,273.87419802433186,4.444444444444445,7.628136799140237
61,3100298810,1333.3333333333333,7.006437644392642,133.33333333333334,32.78496344769309,34.285714285714285,544.5679398327084,3.428571428571429,94.46181437505149
62,3100784900,1333.3333333333333,10.235290750892855,133.33333333333334,117.67623163291461,23.999999999999996,2256.002326250034,4.444444444444445,1380.4065540559634
63,3100188560,1333.3333333333333,3.4228920122108693,133.33333333333334,186.0405137761913,34.285714285714285,801.8741419937455,4.444444444444445,121.84347953552083
64,3100415790,1333.3333333333333,5.107929190000432,133.33333333333334,72.44643307138227,34.285714285714285,230.515118743896,3.428571428571429,25.151973289640495
65,3100796360,1333.3333333333333,7.0884273015328585,133.33333333333334,24.384219651592048,23.999999999999996,352.6970896988458,4.444444444444445,3685.8533553569073
66,3100377430,1333.3333333333333,7.9387622695356646,133.33333333333334,19.58144848599399,34.285714285714285,453.7565628921761,4.444444444444445,37.48850061653565
67,3100178050,1333.3333333333333,18.647168964283548,133.33333333333334,87.19661391632143,23.999999999999996,1759.8864358113342,4.444444444444445,1092.376239197099
68,3100807250,1333.3333333333333,7.618648787016993,133.33333333333334,32.08568084769144,34.285714285714285,604.6719145329453,3.428571428571429,110.04375025513528
69,3100082240,1333.3333333333333,2.9241023761349885,342.85714285714283,137.68595685197997,34.285714285714285,394.7081043529726,4.444444444444445,119.88763132969382
70,2101054000,1333.3333333333333,1.6555964285636773,133.33333333333334,105.79095057273393,34.285714285714285,255.67086470525894,4.444444444444445,5.739251402154822
71,3100132320,1333.3333333333333,0.7718115255103927,133.33333333333334,481.8207127569511,34.285714285714285,5033.7423780376075,4.444444444444445,25596.729459655802
72,3100300910,1333.3333333333333,5.156261014603143,133.33333333333334,30.454444398748826,23.999999999999996,225.36663309240328,4.444444444444445,1284.9878570272117
73,8100261370,1333.3333333333333,3.2588549070939443,133.33333333333334,35.72708987575073,13.333333333333332,159.4324810581729,3.428571428571429,1405.8344062724861
74,8100265500,1333.3333333333333,1.4787498095288074,133.33333333333334,109.37369709946172,34.285714285714285,517.5585687693274,3.428571428571429,15.037517519404906
75,3100243970,1333.3333333333333,38.32901543163409,342.85714285714283,16.671798681828925,74.66666666666666,16.102049847979675,3.428571428571429,269.0235232724041
76,2100219600,1333.3333333333333,4.402904108049921,133.33333333333334,27.91421095300542,13.333333333333332,336.7718921596246,4.444444444444445,1999.848657429535
77,3100400440,1333.3333333333333,1.9447659771021009,133.33333333333334,93.03210172635781,44.44444444444444,466.3780510198702,9.473684210526315,5.586223168656357
78,3100418260,1333.3333333333333,1.5266281022196715,133.33333333333334,131.50005263069798,23.999999999999996,351.98951346377385,4.444444444444445,16.356617151548935
79,3100875130,1333.3333333333333,1.160082733099408,133.33333333333334,168.78828525762057,34.285714285714285,1289.0944532340077,9.473684210526315,7.711089630768922
80,3100741680,1333.3333333333333,2.3635997670795295,133.33333333333334,60.02901357401212,23.999999999999996,971.2169595820708,4.444444444444445,1847.0127499634928
81,3100874090,1333.3333333333333,1.528414651507488,133.33333333333334,74.70206062510614,44.44444444444444,392.8749798450188,4.444444444444445,19.233117881801924
82,3100312230,1333.3333333333333,9.138315889337806,133.33333333333334,60.15526359614536,44.44444444444444,329.42156541053316,3.428571428571429,27.21672036737263
83,3100841410,1333.3333333333333,2.4413136465006127,133.33333333333334,50.28604234732056,34.285714285714285,784.2290323248758,4.444444444444445,13.10235716380566
84,3100341650,1333.3333333333333,5.076729505512401,133.33333333333334,24.944293645881288,34.285714285714285,229.78821320621063,4.444444444444445,13.490312372850957
85,8100094730,1333.3333333333333,4.76034575614779,133.33333333333334,34.00080934861806,34.285714285714285,112.37293358111663,4.444444444444445,602.5033247469213
86,3100355020,1333.3333333333333,4.263140887347137,240.0,23.00528988489758,23.999999999999996,156.3806294286177,4.444444444444445,29.050051191430352
87,3100122240,1333.3333333333333,7.750684310452923,444.4444444444444,30.912281672286223,23.999999999999996,224.71632416398077,4.444444444444445,27.598805324956604
88,8100188220,1333.3333333333333,2.4610510069877867,133.33333333333334,137.34206765413282,44.44444444444444,371.7966265308612,9.473684210526315,6.5728415287949415
89,8100265510,1333.3333333333333,2.4328867046844103,133.33333333333334,133.24239302447745,44.44444444444444,382.09323290849613,3.428571428571429,208.96922617632026
90,3100115990,1333.3333333333333,3.8040526609426326,133.33333333333334,31.48223532142555,23.999999999999996,96.11024103758349,4.444444444444445,104.73265323754903
91,3100079160,1333.3333333333333,1.2400834719083067,133.33333333333334,54.760539972684306,23.999999999999996,190.25396726233126,4.444444444444445,369.067745439601
92,2100201530,1333.3333333333333,4.753981220618428,133.33333333333334,33.538573325793756,34.285714285714285,291.8349040168698,3.428571428571429,7.029781615804379
93,3100180590,1333.3333333333333,3.4677299763630227,133.33333333333334,128.95721341706786,23.999999999999996,413.73707176972346,3.428571428571429,32.30440645892017
94,3100154700,1333.3333333333333,3.9248333617039974,133.33333333333334,28.927205561833333,23.999999999999996,216.64044454892263,4.444444444444445,410.5407429589417
95,8100208340,1333.3333333333333,10.152277226037764,240.0,83.20261404964697,23.999999999999996,366.5847968776553,4.444444444444445,49.488906286470915
96,3100402910,1333.3333333333333,2.1822427360369447,133.33333333333334,130.87655828805572,34.285714285714285,232.91385474758022,4.444444444444445,11.447364752153886
97,3100415130,1333.3333333333333,2.753151309769029,133.33333333333334,39.98309302034463,23.999999999999996,174.57057947899838,4.444444444444445,123.9092659249866
98,3100251020,1333.3333333333333,7.632030133537312,133.33333333333334,39.02040134798882,13.333333333333332,530.7817181533939,4.444444444444445,9282.445430599642
99,3100382510,1333.3333333333333,6.635356301554735,133.33333333333334,36.290774484888175,23.999999999999996,226.31711194152064,4.444444444444445,31.746127275986584
100,2100225300,1333.3333333333333,6.424790001543274,133.33333333333334,122.32557119024025,34.285714285714285,261.2763011486022,8.470588235294118,8.824048475809978
101,3100160970,1333.3333333333333,21.979837141110693,133.33333333333334,79.73081325992845,23.999999999999996,442.9444113130138,4.444444444444445,11.30780542252003
102,3100868610,1333.3333333333333,1.5144397843741537,133.33333333333334,45.304662651167625,23.999999999999996,272.1069365516106,3.428571428571429,7.1681919354707055
103,3100094980,1333.3333333333333,3.5619107651465214,133.33333333333334,31.075312069115288,34.285714285714285,260.42547633475164,4.444444444444445,66.99702854915738
104,3100367010,1333.3333333333333,13.180653420437034,133.33333333333334,24.882823456770847,23.999999999999996,138.47056106373736,4.444444444444445,81.8400429388101
105,2100215140,1333.3333333333333,2.348817461064113,133.33333333333334,32.8799197722562,34.285714285714285,208.71118655447316,4.444444444444445,14.578844052643403
106,3100393950,1333.3333333333333,3.3495369691096584,133.33333333333334,102.53331591662959,34.285714285714285,338.1086489194229,4.444444444444445,13.330559232776556
107,3100149340,1333.3333333333333,2.0907799675474568,133.33333333333334,40.15261192988979,34.285714285714285,430.4035399978247,6.461538461538462,9.260695950727658
108,3100187690,1333.3333333333333,23.914809921360547,947.3684210526314,21.497878613543943,13.333333333333332,66.62123706029696,3.428571428571429,2785.7131837992615
109,8100020350,1333.3333333333333,5.019116148435161,133.33333333333334,89.6008571184033,23.999999999999996,1993.5586326107684,4.444444444444445,6251.025906268684
110,3100017560,1333.3333333333333,3.4640966031589753,133.33333333333334,63.30479533224331,23.999999999999996,190.38335352998254,3.428571428571429,94.53082489204978
111,3100082120,1333.3333333333333,5.90128459626373,133.33333333333334,39.72580407905083,23.999999999999996,287.6338193466363,3.428571428571429,437.4947094570314
112,2100232560,1333.3333333333333,4.172332658520753,133.33333333333334,79.46961148361981,23.999999999999996,580.1520650422003,8.470588235294118,9.652999376817665
113,3100338790,1333.3333333333333,12.584597024219068,133.33333333333334,36.63965762188144,23.999999999999996,530.3494417102227,4.444444444444445,198.31605203692828
114,3100779250,2400.0,4.1372775964500335,133.33333333333334,19.561293720668903,23.999999999999996,472.2219085084647,4.444444444444445,1374.7298473544092
115,3100345840,1333.3333333333333,3.5558908240985683,133.33333333333334,24.048388528665015,34.285714285714285,824.7403964418917,4.444444444444445,605.9905568255547
116,3100288750,1333.3333333333333,5.124822259447464,133.33333333333334,35.57059210533178,23.999999999999996,344.5099516375754,4.444444444444445,1543.5541704998695
117,3100782440,1333.3333333333333,12.486178709115759,133.33333333333334,30.681966319124964,13.333333333333332,134.74344455530687,3.428571428571429,342.14681350469766
118,2100208510,1333.3333333333333,2.6152663583836944,133.33333333333334,101.7335462005616,34.285714285714285,483.8316085223843,9.473684210526315,11.717103235854584
119,3100405890,1333.3333333333333,7.132433079585068,133.33333333333334,21.141992775075472,34.285714285714285,339.93327543259977,4.444444444444445,61.23852705191049
120,3100096330,1333.3333333333333,7.186433535878991,133.33333333333334,15.19858078062352,23.999999999999996,307.5117677959104,3.428571428571429,1195.6738696281966
121,8100161070,1333.3333333333333,4.058298813651776,133.33333333333334,80.15569386063333,34.285714285714285,647.5129973550586,4.444444444444445,1721.2975535042747
122,3100865160,1333.3333333333333,270.67877348895706,133.33333333333334,1413.5604512645627,13.333333333333332,8576.367305169826,3.428571428571429,21922.055536270487
123,3100787020,1333.3333333333333,4.530076440439051,133.33333333333334,33.89597182378246,34.285714285714285,396.0754681748379,4.444444444444445,55.8120867853782
124,8100266760,1333.3333333333333,2.780226795648528,240.0,56.746118440243094,23.999999999999996,148.15140553063765,4.444444444444445,326.9205612155317
125,2100228120,1333.3333333333333,4.736953816394181,133.33333333333334,75.92638456546729,34.285714285714285,243.3045114349262,4.444444444444445,13.381432401243991
126,3100253330,1333.3333333333333,7.4564088221805145,133.33333333333334,51.072741005592185,34.285714285714285,309.5408569373517,4.444444444444445,14.765004360316894
127,3100360330,1333.3333333333333,2.28591397021284,133.33333333333334,264.56595972479494,34.285714285714285,859.5888367742469,4.444444444444445,16.683598332818715
128,8100278730,1333.3333333333333,6.90201919800816,133.33333333333334,30.181417562046438,34.285714285714285,256.8539745128777,4.444444444444445,24.799244618040895
129,3100807800,1333.3333333333333,11.376192137384606,133.33333333333334,17.725449802811557,23.999999999999996,410.59123055550685,4.444444444444445,61.597068929807584
130,3100345470,1333.3333333333333,1.570872301711987,133.33333333333334,90.34706374292824,23.999999999999996,321.46197664332726,9.473684210526315,10.735308394119533
131,3100742280,1333.3333333333333,2.548324283428254,133.33333333333334,169.65986563730218,74.66666666666666,305.08429553827693,9.473684210526315,6.527047062470317
132,3100204290,1333.3333333333333,11.49280284332685,133.33333333333334,66.67153736687678,23.999999999999996,755.4035329308033,4.444444444444445,435.1292511082633
133,8100084630,1333.3333333333333,1.1277832633106644,133.33333333333334,258.34345880608265,23.999999999999996,8618.18985937598,4.444444444444445,3935.370301934464
134,3100352730,1333.3333333333333,10.654619490462679,133.33333333333334,71.75259752023602,34.285714285714285,238.57626676522779,4.444444444444445,19.990293927188635
135,3100259410,1333.3333333333333,1.849917464229677,133.33333333333334,201.5968435796527,23.999999999999996,523.5750080204533,9.473684210526315,6.263188107924433
136,2100208630,1333.3333333333333,0.8315059194740659,133.33333333333334,85.54986839814062,34.285714285714285,596.8501262823629,9.473684210526315,8.86447220868604
137,2101049220,1333.3333333333333,3.5906440767027736,133.33333333333334,42.10789592500404,34.285714285714285,477.23376894077717,3.428571428571429,22.78378347690572
138,3100324770,1333.3333333333333,3.8199396786143307,133.33333333333334,107.09173724924572,34.285714285714285,339.581926965105,3.428571428571429,161.83888865742728
139,2101051130,1333.3333333333333,7.2510177987152415,133.33333333333334,45.99868594458462,23.999999999999996,265.98064229957174,4.444444444444445,62.876889832825064
140,8100274060,1333.3333333333333,2.6875612900671944,133.33333333333334,30.187579722311803,23.999999999999996,94.3456368892474,4.444444444444445,193.97420083036423
141,2100222450,1333.3333333333333,0.9579232890351228,133.33333333333334,60.3609471671075,34.285714285714285,285.6542295227123,9.473684210526315,5.186154995829693
142,2101047400,1333.3333333333333,6.077618066354073,133.33333333333334,43.60046075329227,64.61538461538461,74.69301702876308,3.428571428571429,350.36658522132626
143,3100416930,1333.3333333333333,9.164688720848462,133.33333333333334,31.158463776692837,34.285714285714285,308.32399777751453,4.444444444444445,25.784666090900846
144,3100183910,1333.3333333333333,20.602027575769956,133.33333333333334,38.2763500140312,23.999999999999996,564.7230623715149,4.444444444444445,64.11011096639582
145,3100108630,1333.3333333333333,3.8851506487353222,133.33333333333334,120.39031780615096,23.999999999999996,1049.556847852897,4.444444444444445,1482.7915064042668
146,3100118510,2400.0,2.6708945853436896,133.33333333333334,104.07667351365384,23.999999999999996,1656.3384740263468,4.444444444444445,222.70505901647317
147,3100410720,1333.3333333333333,2.721877280151114,133.33333333333334,92.4681250516492,44.44444444444444,302.2278717307574,9.473684210526315,9.976535783868476
148,8100370150,1333.3333333333333,7.897731255540399,133.33333333333334,139.35645772343094,44.44444444444444,223.8116736333934,4.444444444444445,194.79929292653208
149,3100291550,1333.3333333333333,6.273128124888011,133.33333333333334,52.02375399404208,23.999999999999996,234.86038067457653,4.444444444444445,241.4455786064528
150,3100130480,1333.3333333333333,11.50780665611466,342.85714285714283,11.717958957549541,23.999999999999996,205.21622759013047,4.444444444444445,275.8331606895423
151,3100415000,1333.3333333333333,2.3269297478567688,133.33333333333334,103.10633340486153,44.44444444444444,315.9875728335528,3.428571428571429,16.034530730083034
152,8100146470,1333.3333333333333,4.763737004927395,133.33333333333334,63.15631895571061,23.999999999999996,149.43528913479975,4.444444444444445,80.34765897081085
153,3100243660,1333.3333333333333,7.574603105112169,133.33333333333334,37.621183814962514,23.999999999999996,222.53981222321548,4.444444444444445,367.5737958243199
154,8100254150,1333.3333333333333,4.5622086945711375,133.33333333333334,34.02076999178968,34.285714285714285,351.4865457708368,4.444444444444445,94.29077086782985
155,3100866380,1333.3333333333333,1.0316467522987811,133.33333333333334,188.14022894889015,74.66666666666666,298.70712350825283,4.444444444444445,9.676706754142838
156,8100005780,1333.3333333333333,28.007181024304625,133.33333333333334,43.15450974851149,74.66666666666666,42.29640374224068,3.428571428571429,189.0110744390354
157,8100175800,1333.3333333333333,50.16203282595484,133.33333333333334,15.082995878755021,13.333333333333332,41.02953253196869,3.428571428571429,1487.8410528803104
158,3100008400,1333.3333333333333,3.126706360451631,133.33333333333334,161.0001587444896,54.54545454545455,294.21071167010507,4.444444444444445,21.055031222378847
159,3100215820,1333.3333333333333,8.174030700235548,133.33333333333334,44.40409016337876,34.285714285714285,246.9363010158551,4.444444444444445,60.19144565993243
160,3100379580,1333.3333333333333,0.5111559998689417,240.0,148.44358087570015,54.54545454545455,308.2675427178959,4.444444444444445,15.337481075013315
161,3100841040,2400.0,2.5564274914438814,133.33333333333334,87.76789993662734,34.285714285714285,475.65810727258685,4.444444444444445,31.1467649698104
162,3100397720,1333.3333333333333,6.019296137678391,133.33333333333334,44.16508058947157,34.285714285714285,365.3148840130232,4.444444444444445,58.118093526916155
163,3100099980,1333.3333333333333,0.8594510928402436,133.33333333333334,260.3949149971585,23.999999999999996,2975.905490135471,4.444444444444445,272.9772878566018
164,3100422780,1333.3333333333333,1.6228522366519955,133.33333333333334,108.04197526025509,34.285714285714285,275.51393715701766,9.473684210526315,5.648249277677034
165,2101047720,1333.3333333333333,11.529030754375901,133.33333333333334,68.38105635367359,34.285714285714285,337.391121356637,3.428571428571429,9.496881736940685
166,3100857720,2400.0,7.919008565470667,133.33333333333334,36.953358086290635,13.333333333333332,415.766451575998,3.428571428571429,1024.6113310780256
167,3100284610,1333.3333333333333,1.4838928317474456,133.33333333333334,209.99938228722652,34.285714285714285,455.8344646782369,9.473684210526315,7.49649466055483
168,3100363840,1333.3333333333333,5.44767996418308,133.33333333333334,11.62284827521427,23.999999999999996,185.61677092535575,4.444444444444445,249.64823109879458
169,3100258900,1333.3333333333333,10.668926380917645,133.33333333333334,44.59935868652468,23.999999999999996,151.96882064631296,4.444444444444445,1445.038735228602
170,8100232410,1333.3333333333333,7.4138722180914804,133.33333333333334,40.191748334282536,23.999999999999996,223.02795669942262,3.428571428571429,66.47449364450738
171,8100092680,1333.3333333333333,3.5748271305333397,133.33333333333334,67.00895082268345,23.999999999999996,897.9141388380544,3.428571428571429,9550.019146688319
172,3100808750,1333.3333333333333,5.654159854089394,133.33333333333334,51.61397812818244,23.999999999999996,676.1299787509977,3.428571428571429,171.99238125128676
173,8100265440,1333.3333333333333,1.1363425527396231,133.33333333333334,51.81807684599924,34.285714285714285,263.57363240118207,3.428571428571429,65.79235666499058
174,8100233070,1333.3333333333333,5.497088308711221,133.33333333333334,27.53154266447307,34.285714285714285,226.62009601944135,4.444444444444445,45.43305858741977
175,8100229790,1333.3333333333333,4.968872847872906,133.33333333333334,171.01455930229582,34.285714285714285,528.216733786528,4.444444444444445,114.35595240430675
176,3100824530,1333.3333333333333,7.018791285444075,133.33333333333334,33.61825141190992,23.999999999999996,408.1605238021838,4.444444444444445,14.058267054477689
177,2100232800,1333.3333333333333,1.0239473209520296,133.33333333333334,140.74018204659146,64.61538461538461,348.36607737796544,9.473684210526315,9.793244335149291
178,2101051560,1333.3333333333333,2.1516483407335265,133.33333333333334,80.95461745444474,34.285714285714285,372.34886831370886,4.444444444444445,10.697201695030241
179,3100054120,1333.3333333333333,1.2835852992652128,133.33333333333334,157.63748441778327,23.999999999999996,564.9460251459616,4.444444444444445,561.0659586637476
180,8100101700,1333.3333333333333,6.901189709746929,133.33333333333334,71.97457687835333,23.999999999999996,488.2461732791897,4.444444444444445,2396.2409889711776
181,3100415470,1333.3333333333333,3.6773884666806493,133.33333333333334,56.05168927506,34.285714285714285,261.306566027463,4.444444444444445,16.089181051106646
182,3100175760,1333.3333333333333,4.907948940294404,133.33333333333334,86.23356165811954,34.285714285714285,509.71260715701806,4.444444444444445,6.335105904833207
183,3100414770,1333.3333333333333,1.1159291360523307,133.33333333333334,56.729233483267386,34.285714285714285,268.3794060444004,4.444444444444445,13.731192090083965
184,3100403300,1333.3333333333333,5.142276010528048,133.33333333333334,16.44150957703846,34.285714285714285,717.9273023809748,4.444444444444445,38.92545025315588
185,3100333970,1333.3333333333333,1.554864689137172,133.33333333333334,277.34004080811997,44.44444444444444,1774.4184901244862,4.444444444444445,19.186126447493645
186,8100288790,1333.3333333333333,1.9187320718382033,133.33333333333334,47.46255762047339,23.999999999999996,344.75634201165707,4.444444444444445,866.7104826338544
187,3100866960,1333.3333333333333,21.3198649812845,133.33333333333334,69.46588218303553,54.54545454545455,294.7155987488061,4.444444444444445,18.794393717951227
188,3100198070,1333.3333333333333,4.682358688550366,133.33333333333334,32.24330831830912,23.999999999999996,146.78927274445542,4.444444444444445,540.5734795183637
189,3100372690,1333.3333333333333,5.170683259775494,133.33333333333334,38.16858240065795,34.285714285714285,249.07653833258541,4.444444444444445,15.861370002458871
190,8100155520,1333.3333333333333,12.813132604521265,847.0588235294117,13.380465223745336,13.333333333333332,75.96110594896017,3.428571428571429,3264.1396697227624
